"Spot","Spot_alt","10m_Gel1_IS","10m_Gel1_Total (Cy3)","10m_Gel1_Carbonyl (Cy5)","10m_Gel2_IS","10m_Gel2_Total (Cy3)","10m_Gel2_Carbonyl (Cy5)","10m_Gel3_IS","10m_Gel3_Total (Cy3)","10m_Gel3_Carbonyl (Cy5)","10m_Gel4_IS","10m_Gel4_Total (Cy3)","10m_Gel4_Carbonyl (Cy5)","30m_Gel1_IS","30m_Gel1_Total (Cy3)","30m_Gel1_Carbonyl (Cy5)","30m_Gel2_IS","30m_Gel2_Total (Cy3)","30m_Gel2_Carbonyl (Cy5)","30m_Gel3_IS","30m_Gel3_Total (Cy3)","30m_Gel3_Carbonyl (Cy5)","30m_Gel4_IS","30m_Gel4_Total (Cy3)","30m_Gel4_Carbonyl (Cy5)","75m_Gel1_IS","75m_Gel1_Total (Cy3)","75m_Gel1_Carbonyl (Cy5)","75m_Gel2_IS","75m_Gel2_Total (Cy3)","75m_Gel2_Carbonyl (Cy5)","75m_Gel3_IS","75m_Gel3_Total (Cy3)","75m_Gel3_Carbonyl (Cy5)","75m_Gel4_IS","75m_Gel4_Total (Cy3)","75m_Gel4_Carbonyl (Cy5)"
377,36,194399.593384261,13214.2231004651,129890.067247961,156935.599106649,9168.3591853807,104395.788348328,93939.8544743102,7051.730079528,94923.2528005777,108787.856404772,8751.2615426667,93381.0722318233,154332.047451375,31358.3049280039,171398.76396636,227573.58114813,43526.075308825,275989.301109954,144954.400609276,29136.8843268423,214159.640825281,172288.228439479,40651.9347003255,185593.694115209,241895.964965883,111560.016033092,682915.537689994,198087.375677855,76334.4159065757,560970.541380187,158060.344415127,64805.0477064369,446287.854275452,168469.107732547,67804.3635307309,400611.716498387
370,37,275549.642043414,18569.8207343769,105352.477257722,303232.091939074,18838.6479291349,135578.482695243,222818.144611473,14189.0086389553,66320.3172890138,113523.712960376,7958.7837774012,70746.6401197253,125971.548102663,23884.6634540975,101872.51542798,216109.113271343,35499.6584847001,165577.968054913,114115.224807104,20129.2490218636,115768.172027335,151507.099286428,26392.7514759621,107751.639528811,138887.422027392,82652.5196476574,248568.468736692,193571.009373108,71962.1482372379,222614.467041568,96105.3763357098,36322.5673769288,154860.351905813,170914.060356151,64381.4681551671,191444.819891651
381,38,116120.1410474,9973.2158045298,83434.8692809133,79435.5766162347,6264.043620177,89821.9957027158,146493.99116214,8384.8539453091,80764.9791444686,154996.91654636,10500.627435041,61208.1649453425,132234.207956387,26580.1281000492,61651.7341591657,127880.304122958,27757.8147578479,78822.532101413,177269.818261579,37047.5114481809,70802.7273665242,125429.665576669,24710.0430784517,50660.3062291489,359895.266451942,178710.393001539,200702.481980973,196643.189826672,91161.3866824283,169311.359854392,214239.067622941,101623.002171573,135972.591047871,140767.77353435,67145.2715617506,99007.4813904638
369,39,91874.4015598652,8255.8583186681,52693.5704492906,70832.419995766,5598.1307978591,59069.4992364068,89908.6003436053,6970.4682487333,36404.8879997772,54696.8751127465,5354.1803385336,38185.3575533761,95388.4395293145,22779.0752431809,33918.094730372,145050.055869781,27154.2498000075,98863.5415983187,103597.892565726,25741.6157566489,50539.1984671435,82986.3906648792,19952.932587189,42349.7147663777,141061.945518949,88797.8372699008,97773.7976646879,128301.410217877,55212.5425173151,70067.1529047255,88180.3930390198,47616.5857280516,68034.6770333077,91524.8840161204,47290.6385724901,65366.7826825388
384,40,512282.868909214,35873.8279804108,181079.819172193,622415.112475262,42650.9168573623,190106.651530029,332369.879218359,23659.9106064364,159842.407779916,275305.97532257,18950.4541168477,148034.938076249,444653.765722017,93835.8275780721,323782.175914002,594399.187506307,110072.952887099,362275.651666495,431803.234260011,84011.1395792413,261420.759209704,344439.128384406,70506.12597887,211007.085567007,677662.42757912,330269.309277572,792103.00777954,778981.027999544,322420.424451163,798963.219761611,440604.382597563,200357.155924745,553252.049451506,671146.494922482,306724.430573763,638393.309979716
383,41,115784.401328433,8529.7239088523,86942.2683147038,139305.087752443,9322.6495878879,85053.0917166599,74312.3524411922,4646.395180923,84770.51412563,63858.8604504873,4699.2544542507,81412.5203074624,115638.080657015,22807.3450354394,121719.244812582,173163.170652697,29320.0678568236,186224.82692337,97312.3227736919,17772.1138546702,122418.577352838,76139.8244876309,13524.0789125045,123798.653255093,174332.433332393,77260.5900297469,413390.662296465,145684.189283456,55067.5865427798,337111.398203101,120301.131491802,52254.0955124036,292731.436400295,130582.022727378,55215.6216363462,282484.118766409
367,42,8204.7627596547,471.5836740323,17761.2355363639,10224.6345513191,731.5548333084,20443.0504659542,7201.8666447069,633.2189123841,12606.1070341645,2711.3781464946,419.9723750381,12416.548515628,3789.3168734524,1067.7595564809,13717.23156825,27764.0811732431,5633.0356373581,10889.8950731596,4311.6013733205,857.4579759186,13478.5928814676,6361.9307192562,1656.3122664833,11853.2666222849,25943.539507947,14106.5093581822,21547.8941951491,5161.8758247526,2842.8437601734,17166.0987710181,3327.4779142629,1613.159708556,12898.5009382379,6287.1844656421,2555.8381863436,22347.2772181506
380,43,15649.5659631241,1112.2828651263,24196.1556404096,11298.0188867779,1038.364380002,34230.0936923377,22835.8635703704,1316.0449093011,23890.542331064,24787.273801734,1600.7391996463,21114.9427519932,18104.4593060442,3400.4092288246,42604.3013208375,19112.0914041889,3079.0383516959,34527.2603449987,24262.7023967006,4386.4500531276,32849.2160530667,20991.2942429657,3480.8661094217,35517.4791986799,39876.2101720547,15947.8401644832,82189.6859738973,25274.7994060396,10258.4477217891,59586.7828280441,26725.531685663,10895.3226601793,58765.1171369405,20961.0617748527,7279.4307246177,32710.0831438095
409,44,3959326.17258083,315688.338206705,569344.602250069,11154039.1213161,708770.50834451,1042649.19181466,5631477.74876979,427623.411879337,616045.234540889,4212413.96009967,349193.185438849,498198.46153518,7463060.38945022,1682688.78204555,2190619.36549731,9827470.41337218,1789311.58746068,2300281.13356588,6850955.42319413,1481054.30632215,1568774.27581096,6092853.81342121,1329843.10566655,1382007.74997932,8066770.21939593,4396659.33667264,7129923.07898925,8837820.05710394,3618211.91793812,4446275.69777308,5401675.75007042,2713180.68317648,3180309.69114866,8126988.01877515,4160311.88016904,4318709.30650815
425,45,870942.86341235,67733.7827331438,438625.189301929,858229.931633318,67913.9634223881,468190.859942625,731474.736398041,52244.8000152344,290834.981931124,422143.391963389,34456.6757288465,294319.081532005,734632.83314843,162933.12511583,484804.034554871,9135800.83186788,1957861.52468723,1858072.51866143,819433.271392557,180291.823175717,449812.031041138,608421.547122686,130822.454000599,364926.181855128,1723447.89270624,848338.491839547,1238388.59100653,1098428.30334049,492050.202821616,740491.386442164,936364.141742512,447556.321507908,781931.268055965,1001818.18111019,502790.844257822,708393.167711436
385,46,24198.0466714814,2155.0314540759,23440.7325237826,22444.277128043,2301.8589011486,27123.0210340146,27379.8191467167,2182.9075376508,23830.0686167762,12129.0283194472,887.0485980588,22937.5148960711,41955.9395608199,10095.7679178836,29493.4670892101,25239.7502291978,5596.4742363842,29419.94582865,16692.2246293737,3470.6356210702,22018.7539472081,13224.5457234935,2924.7691608871,24820.5942600695,28876.2505290053,14617.1716168379,39123.2974401536,17298.3312888857,7879.5532403273,32478.3371414204,14953.9640274642,7442.2875332788,27902.2221620038,21980.7867065686,10717.8995848811,28083.0895654346
389,47,40480.9983999339,3808.1637120776,22771.8255456469,34437.5260821631,3091.4264260326,39859.732733705,12174.4079427324,1215.7835668768,23973.6004038795,16346.2385889543,1703.6580815034,22668.1663033266,40580.4958650872,9767.9603496721,39470.3910758416,59676.0928801982,13685.0784052837,40874.4500048412,6339.2474271258,1624.1840872181,23831.6960965757,23347.1558467413,5818.3921673139,23856.4935267905,83248.6001123869,44472.6683345614,123386.959007347,54174.225217505,27756.4653119643,77520.0307801391,46224.3675370579,24016.6046196217,67307.6283704001,46635.348107773,26416.6253008677,62759.5027277937
388,48,17038.717142753,1530.934759542,16123.0273730828,17366.3006958696,1992.9962436523,22238.3223856537,22343.3777349331,1689.9145773024,16858.8559794584,14147.5308040004,1614.886890318,14376.4487817155,21415.0602522851,5369.276036127,27043.7818585858,20425.845333629,4788.951020337,33037.0476692469,23760.4259304276,5599.2016277332,18715.7971057014,18002.095141537,4853.4604756434,14144.4534312658,53172.1518649933,29517.7909467256,98631.1376141593,29042.384207472,16509.1595216748,68117.318951697,29420.6024366595,16062.3698551224,52315.6815020302,26411.0684878039,13994.5548282829,41253.5273893118
405,49,2769616.44802409,243196.996602852,206169.980521742,3057145.91876881,234377.342979254,317241.488087384,2612877.39728436,220604.960785273,282513.999157604,2063931.46224492,198850.366248381,220499.873839633,2625466.41050688,666498.741866868,406040.234806024,4012012.98113177,846951.479874845,681309.042832252,3429947.17037269,846271.816493281,552874.421447887,3078832.20232284,764381.204315628,407353.850917839,3984055.4541343,2217630.4683242,1258471.46291938,4044380.34022655,1889021.05806929,920459.367915506,2860566.05964633,1544916.45575011,879348.984495207,3476693.01841404,1903155.44695707,851673.012154151
447,50,35435601.9555061,2824434.38949994,2242930.04772219,92136886.0774654,5724788.63039686,4355896.67630156,63748106.4576441,4622997.17181027,3179870.3745908,49213058.7393141,4162052.19418448,2760754.39896574,66018303.3786664,14659132.6359368,9231380.23433456,78487227.0988717,14145666.7432177,10385253.7042552,91609634.6356295,19031521.3762012,12095737.2356325,49489242.0047593,10595386.1353543,6829556.42324746,43342914.5431892,22799608.1823985,15177025.2494779,110761003.644519,45739977.509897,29719039.879735,44500611.7910781,22261197.2924166,15242184.7153749,85381998.730289,42868707.5880604,24075572.330345
403,51,709586.383544612,58800.4691451209,178358.314150987,677751.691203019,49850.9712872415,122334.959323791,693276.473144353,55585.7702229231,157008.175783029,428862.599842964,41023.6149997204,153876.777878653,647483.538073972,153789.180292763,279664.920345468,1174893.1509825,240889.65581646,487979.344167937,687292.204167369,167714.986818631,277824.076989134,714941.718628446,170708.497320025,242249.421459176,986527.19204198,556458.462981902,648228.95653359,921346.304098425,417500.337846232,542840.782618165,657779.149553103,347830.511977291,530388.970783052,844586.554170021,434384.396885993,567415.293001673
398,52,160271.691834449,15314.0688631465,48414.6844071568,159020.927708596,16489.6882069197,80103.6082101557,272010.98183234,23455.8376746669,80220.1966230254,132016.193886063,13041.7721544083,55562.6838852319,242355.552504679,61740.182261956,191708.15090477,243214.564755581,54596.1282296522,92083.123811875,183214.105608387,47435.4513040305,75983.762570671,335173.414324976,76483.8269897554,144125.857019085,223568.901270846,140766.839497815,374483.932782421,253966.551190741,120185.15228077,142787.590492245,119520.910386135,69177.3454353837,83278.8368647533,101702.309033506,53580.0447947437,120893.587783005
402,53,180995.113455658,14289.6830390433,48510.8346150614,232523.648616637,14242.111625618,58099.1867584984,230371.283456773,16992.7379571882,59868.9406323339,122863.782428662,9779.8319156571,54696.8570210919,180851.748614636,39494.712837801,145362.706619983,263699.241235686,47614.636510332,108980.518094683,165147.512350838,35102.2880243118,117716.490589646,122933.733930335,28901.1342496301,99538.4030797588,355723.944257823,188346.327245758,340676.653320491,197689.245345035,82893.1535380033,171109.733920995,137326.763880492,70431.2725258508,128423.487710743,201053.500619109,96015.5444897509,177438.589757952
428,54,1509558.93271271,135193.043873483,231276.392733373,1585468.51881185,116807.994356571,319578.85031953,1879137.10032383,154975.634413814,434846.733144377,1316825.82575935,127415.622959153,199488.02718379,1664303.29120421,420699.051576534,863234.128632287,1714045.33215371,375743.686244508,519522.653898143,1458097.86025292,360642.476310424,587706.205412388,1779798.34421867,442454.184881257,538869.944317874,2227047.47564994,1260061.32962181,1251412.5087315,1945928.96230944,931746.688399113,1097212.3647953,1614331.45668324,874834.420719303,1066748.02322315,1506118.2986526,822478.349232773,995980.278185229
408,55,410297.493507537,35090.3542901214,162474.089267408,660311.040174204,48067.5303262786,237323.022846707,534342.993678238,44943.8449349108,122761.857143744,384799.233211597,36565.7101618332,110748.268918261,457546.395071179,113189.2895542,303777.055912457,661908.377911511,130702.59628521,292667.273526812,749038.125206619,168703.657707279,411404.042182309,563768.849724076,131591.000080293,263255.898644727,928549.178473453,522720.115672616,1052025.61573645,591969.528843337,265819.528835649,550629.890433353,370889.33527335,200571.355824325,430406.726043713,522188.252658904,282860.302744787,534218.160224571
400,56,103932.238738968,10895.576921154,51863.5386873271,93300.6705342638,7332.6393273779,44880.4754628842,188235.346591272,14818.8832045829,45313.8277628888,71473.1486876532,7052.0466949796,47313.0554028388,69552.7224611661,17904.1445470664,53066.5331832993,92740.7192035642,22128.5500063298,57367.0504545671,155199.16173289,41932.1754034236,70821.9473075442,84415.0985189293,19752.0969657563,59579.5523165053,195343.84800069,129559.965323765,141489.053034372,68779.7755943427,33487.9770397579,62397.6500108971,100943.532908487,54521.6971246001,90331.7247397989,74444.2256640862,40806.2689232682,98215.7991453949
404,57,83983.8597283365,7876.8535569051,86689.2392018169,65085.398185524,5037.2047302393,83188.3998916468,156585.74953347,10639.6974310008,69486.902025111,68387.1787440504,6201.0090647957,50447.3594962414,91074.9553208781,23045.4611600385,84104.3499295446,145030.459566669,26940.6708141089,128842.232554767,117394.308266097,25439.8251865489,89440.5643552572,137630.015799244,30776.7102372176,136343.099907328,142677.592724087,77708.2947098311,232377.187938705,104123.042647315,43980.5171130851,198657.636429571,61324.7256037403,31865.8862514782,127851.70395443,115800.059077825,59056.7692136614,186459.344091006
401,58,136873.81357763,10099.0614590129,74339.4515153428,118220.444526402,7727.6339611128,84871.8127457327,131360.602895114,10078.1459326078,48527.8941527141,66481.4712243655,5987.3291428779,65961.783911866,88707.8032026423,20196.1040812298,116680.828361181,99548.9252697135,23541.9999666366,92185.0577817349,69003.8895996604,14629.9480911122,75334.8332638444,79536.5070468763,16235.9656275163,95986.0012505046,79218.2943378632,38748.0581856352,262251.158555672,58522.1003881748,21824.3506627541,154069.21317846,70674.7923248319,31186.3484403771,159521.841177719,94103.6552384797,42671.8831661097,168548.706878184
399,59,65747.1421290714,6970.5700695431,42369.8817596437,71643.4539691195,6296.3868036401,66138.1904089627,111681.778097989,8070.4651630244,61263.6077383586,63207.8150962669,6585.3462054157,52864.4684708187,56771.9679641583,18315.9774974298,56519.3805948089,92157.6733392178,21580.9495421805,70646.4538681306,87332.0149972548,22085.8052671729,77909.8487582369,82298.882005061,20571.9724686754,49514.7329885739,167934.71503169,105555.044531462,168433.508914276,83438.085915081,47746.2402445325,89090.1484925881,82770.830306093,49212.2223616443,134117.752464297,86137.3629156266,46641.0225747468,92869.1608812173
414,60,50288.9027063361,3351.4936316934,62280.9739804363,54561.7707032016,4063.0000569996,54548.7606441299,107830.579668167,6590.9086532004,55593.1972977449,58709.8670187926,4502.6727679419,64746.6909243124,30303.4573585156,7931.5436023865,74149.7247701154,42500.5754863647,9091.3850747535,75337.101588394,66773.9299044485,12207.4332068728,81199.7256188876,45490.5783272255,8925.322412402,52941.2929120943,49982.1320438716,22696.8538566147,133071.329524839,59363.4711185537,24746.0353027286,96696.3390532431,46143.3167754677,19538.2372217223,86837.6024363995,59339.0761983536,28003.7320142919,98406.0638435038
424,61,449852.247164025,38472.3996364687,127794.508250889,543655.15423255,39117.6391788277,118502.897291999,413505.261536351,35635.2944207616,141454.148055148,253764.549507989,24762.6273447853,144675.031316803,406188.105607977,106944.102691622,335648.613976616,713828.292939417,148099.707427231,262260.367180359,478390.610330335,113286.595741462,264013.836383865,457601.39877506,110864.544091846,221332.347601267,531641.148688392,289578.954789326,630842.044353386,542208.421207967,261437.639833239,575641.949773417,516589.956963941,271868.790340519,443865.148811786,402448.254438787,224815.090375601,582514.439486928
410,62,44423.4754718914,3283.2870541704,36290.4223633534,69453.4116636179,4888.2437960923,41020.2737031567,49855.2200067545,3039.1564001854,42019.7472837748,77097.7920829686,7210.0723122818,30498.3110015561,30218.579387156,6545.5075388093,70639.3001238467,31700.798954717,4803.0481615053,52706.1769272881,29760.8005240249,6323.4860407719,48851.7139914502,82544.6959970903,19499.5492024464,73537.4896527205,48499.6825005223,27805.9822176731,209783.637801434,40299.4369245797,15983.6184323411,101880.793881222,25245.4313321052,10537.5605180606,67939.8439531472,43498.0224766196,18013.2360797637,100368.447484926
451,63,1359529.40833035,99168.4531287488,314672.452895126,1519133.49802045,107627.712822865,334508.048792327,1248533.93355083,90850.4222739106,242174.657626295,997244.184902438,78558.2158968399,246444.861633921,1205533.64246257,267653.046984539,515914.7917431,1375174.39291587,280192.774767308,657348.461265542,1298630.43155243,262288.221772801,547890.740771698,1190733.42345711,244082.589161,468286.742034902,1377254.47517322,629192.153736484,1424577.24064449,1195369.54151191,512241.072293384,1216317.22350145,1129704.22792224,535654.015210261,1048863.53186195,1458340.41725964,704168.59113834,1245837.59743228
427,64,169428.763299439,11451.0536312413,93028.0033235652,214118.604780395,13808.1937113536,46281.3308665857,388617.270492013,27302.3147901948,86331.4365223071,155585.785359564,13458.1737460622,55241.4790694152,234212.30478839,47174.0813601334,157126.144353363,365446.852030886,70645.0829311475,92324.8636210663,181490.470554111,35661.3289517026,85799.9559012588,262126.742420649,68042.0094587985,149756.446651912,522732.066171276,278698.887345238,330426.298664956,192203.885157009,76481.9568676894,116697.883498162,95165.1127318031,43483.1726112019,86918.0423895316,147650.615231965,69444.8315199214,107532.047620109
446,65,1843837.85567141,153896.97439597,344108.863868074,2706118.45279397,197845.844073962,625160.970179229,1505015.89988016,109662.005822019,365841.240885392,1415048.15354417,116954.122190139,345870.59222244,1786384.13926923,422473.093380083,808107.84394094,2384608.31881542,498182.209672285,1084018.02818624,1536995.86504458,338106.826519565,741161.953101729,1506287.41198096,330608.956955123,619568.349137661,2784712.11651249,1450575.03706936,2443209.22248002,2681807.95643561,1241724.18592273,2496488.83499826,1586829.08782143,805122.078247555,1475777.32678709,2365780.31659775,1205479.03339873,2014319.85778076
421,66,400171.229803102,31725.2580921101,48888.5169170671,283524.642269119,19645.9578872817,61185.4533166291,227362.682543242,15589.8656725396,68150.3221891971,173184.411758881,12584.5868462908,46996.8338459749,241796.980795893,54523.8709860809,234321.023474835,299039.886117592,59293.2627946685,69415.4747154267,244200.455421548,47564.0410444699,109603.504702558,242010.286148549,49519.8598398164,78239.4653513611,421553.464800565,216664.176178676,262320.110546283,236903.230270555,106330.457939298,200557.561491207,198862.521552848,90920.4295639801,147993.224444479,232084.01413798,94835.2219931819,128617.284168321
445,67,776606.938026006,56546.4537771772,303622.472876921,927499.066258512,59104.0452698999,385638.731654608,633029.055551356,40111.480203616,243415.308545164,571014.819564701,43715.5439512323,231058.006236029,622152.307912724,131625.516706128,514228.928274098,881670.701644314,192156.624631182,644946.946348894,541750.671426509,109589.078489018,431735.106219314,510468.813599706,105140.144523165,465492.458977567,950384.947246828,453525.108576072,1538032.62993223,959912.990642957,396441.609145538,1554900.31486781,598502.147958545,291946.680554784,982142.396967141,715090.393099891,333935.364086079,1044086.88621127
470,68,4674308.49570894,443253.920051041,684894.962684014,5710718.01030119,502434.664447872,873362.714050563,6743919.67804829,536970.127596529,892488.993007781,3967845.33066558,383422.061472588,563178.703901601,3718315.81656503,974677.180356015,1305932.93431844,4671903.04099109,1167587.97819692,1584435.99458718,4052328.72605718,1015073.68899825,1211013.45354483,3373510.04748738,830077.673256946,1037868.10882127,5327421.80870968,2909343.47348181,3490899.56242163,4282795.10856708,2171488.04081021,2972089.15156043,3612257.67855591,1901501.20661489,2482120.61623901,3721284.70708332,2068812.95673933,2600488.15118186
443,69,129354.770872919,10867.4864154799,144857.56743582,687670.778245471,47896.5508574014,213558.102574264,181433.089393717,18542.2528374563,98920.7300838758,140973.980954398,13868.3172812669,106134.433275443,424332.575579343,108036.135137005,227648.593910017,857439.038179336,180249.29653752,291048.259925167,231309.736662007,63439.1073638951,137297.10810977,240630.298399384,61701.1691984293,183075.003224452,4654457.69663533,2739849.3015233,2031158.72835869,551761.318428088,258644.063979966,295530.600849103,467254.116246027,259737.852292972,361595.43200761,793946.799305918,430776.726590817,724670.387577916
465,70,1996490.63928624,150197.47083444,263395.269166844,1950062.47952897,144333.492468444,281465.474373921,2028148.46012651,131719.836165159,285296.547185998,1652820.45152843,127000.874273392,209840.020498605,1859490.55281652,416593.213039103,459772.437284663,1747539.18429845,367729.763180666,334403.03910324,1668880.34473731,342425.315594508,304555.611771636,1386153.77299695,292428.860648069,262193.969790584,2344941.81787974,1147530.50811927,704885.195123595,2231720.23145388,1059474.43735758,656144.145660322,2289142.1845133,1075230.05899599,538479.277685639,2582835.59740352,1246657.2919024,587381.823684577
467,71,2015815.78734695,163345.903185904,787102.655080819,2129849.00810014,153065.005337677,719226.194989582,2639683.94848453,203400.528144191,865764.437456687,1582626.5810776,135810.170371282,703189.717469641,1608418.76652478,389421.793987379,1496440.32705965,2201726.54501399,415392.399576082,2021705.89284416,3375131.1732016,735543.020216987,2632332.03305514,3179329.24236552,689033.22834392,2496986.21756956,3067015.33769938,1587375.27795212,6376308.16554643,3016644.89086741,1306406.76072788,5887016.25025152,1691379.52412098,862125.419298008,3414045.38527621,3065624.25225038,1542378.78502265,5539154.99495585
469,72,954393.955847352,82552.7359991995,275861.569779781,1320972.94456721,103351.304661034,440193.163482614,1219874.36937021,91815.9862651247,276437.577062227,812801.394031708,74485.0511054246,255807.901113138,914875.897637688,226037.314056302,596814.687884423,969028.684277624,223613.476758871,634405.606609613,897738.116554054,208528.821682344,556764.621671676,720627.507829918,167087.463864328,427567.003569791,1107163.06295001,581227.853878168,1550738.97409334,991331.831919125,475362.012955338,1329096.15952219,1065785.33552426,536870.791838553,1585933.76172472,985868.357430769,507136.94193007,1266313.93708636
459,73,789085.331821581,61358.5244312812,196536.320330047,740979.809084658,58768.9738707841,183392.239357042,1001988.1467251,64725.136136466,177980.915447694,1013288.47375203,84614.5615502079,201365.118981153,824137.942280748,192723.118525184,308206.571278479,717257.213717947,149403.673473345,277217.423738495,920111.443484315,206026.737316247,331177.71644948,846134.738091872,192460.648530027,304464.330102673,1200883.13614711,647948.998924866,739739.05497119,1010888.45712223,508739.74867658,648266.962402112,1131048.4513739,589392.181063318,764506.178427686,865337.942379582,441436.487261704,520020.837391475
473,74,6926410.76365653,579954.660767736,1430390.1233118,7896150.63988622,566637.165544277,2089541.69353232,6927722.68162156,548466.884148993,2240530.87592644,5026150.60406752,432132.726865981,1664666.68578581,7120874.20849106,1720377.76734257,4535711.89293739,7164695.65088091,1454306.36884274,4175827.54266336,6144810.26221203,1397947.70474731,3341040.79731208,8203013.01092714,1835586.11118816,5460200.02709117,10017093.4680491,5306458.91665151,15909657.6981239,7803595.31737739,3552259.34989222,9208787.8256013,6124375.82628028,3135896.29125635,8685143.42578905,5452244.54612168,2767646.63574782,6255627.61432595
455,75,144543.213742569,10954.9412938744,49102.6776762821,151492.460164246,10768.0233407535,47303.9921167369,156984.165397637,10638.7711480249,60631.5985680331,146794.647942507,9842.6625965792,40732.5797619774,122242.421740548,21301.2494775667,52573.4271792541,150764.33582839,30096.9945831381,65381.028608288,124835.890853838,24421.7899028319,72887.3291593018,197923.495282498,37901.0219991834,63677.675919361,326826.481122212,174682.827797094,264188.623131382,185214.22143874,86982.8961216836,164737.385044566,190885.064169576,91148.6835293824,183064.754155455,157979.712276068,74361.9866748364,130729.068997223
487,76,8042335.63245899,679589.358113332,421540.542615356,8578201.06844052,712687.744566281,492965.241850675,6462944.25808106,530584.710870197,399501.985416991,7463554.03552596,707169.851570125,396126.703831723,9655374.83512034,2361617.08625915,1042240.85604743,8257574.45993901,1845961.70106227,1058370.58457068,8064019.97520079,1934808.49369832,807310.914908919,8382406.29251289,2039735.5753947,824896.036138647,13337817.8981904,7181828.10740913,2782032.86254057,9799905.35467425,4894458.94451214,2185466.09065518,7786391.39125582,4190635.4149474,1775177.09603018,11064198.2417765,5981351.76274345,2114952.25297821
