Spot,C_Gel1_IS,C_Gel1_Total (Cy3),C_Gel1_Carbonyl (Cy5),C_Gel2_IS,C_Gel2_Total (Cy3),C_Gel2_Carbonyl (Cy5),C_Gel3_IS,C_Gel3_Total (Cy3),C_Gel3_Carbonyl (Cy5),C_Gel4_IS,C_Gel4_Total (Cy3),C_Gel4_Carbonyl (Cy5),T_Gel1_IS,T_Gel1_Total (Cy3),T_Gel1_Carbonyl (Cy5),T_Gel2_IS,T_Gel2_Total (Cy3),T_Gel2_Carbonyl (Cy5),T_Gel3_IS,T_Gel3_Total (Cy3),T_Gel3_Carbonyl (Cy5),T_Gel4_IS,T_Gel4_Total (Cy3),T_Gel4_Carbonyl (Cy5)
272,226963.290545119,12763.2876295546,78375.1308347729,210653.750406592,10627.1705376226,86225.0881209373,120081.207018139,8261.5827064785,82940.9010015276,76719.663171097,4946.8689725525,69416.313078138,259354.107613021,28053.2558353407,144600.344926246,254976.915360315,28043.2762550719,148433.135839428,167405.701324202,8598.7844027658,106189.074913566,69589.5902792148,8034.5064210988,50315.4081556177
286,864738.038104544,71483.349814914,164648.523534968,1100397.6958067,87812.5676806022,220398.033657488,709283.710465417,56783.3339419734,163585.181110817,520209.676388684,46607.685654641,169188.208062402,982166.873497562,60647.4737431611,197405.073151149,685179.102955829,41472.5632767522,167529.951630816,667002.528275452,26783.9144992595,191199.299650322,521290.715539527,37766.5635801578,180224.457545401
284,1879430.96761438,114840.036858229,437109.020538969,2179376.26167212,126972.706511497,392894.111991817,785963.557206079,42212.6057698186,271017.521081436,1041458.7837263,57097.3500642859,237647.978593899,2850791.92937007,232288.772363613,712253.132044416,1871929.27689399,163328.57362403,563264.507643374,1686827.7411484,68779.3516630594,463787.768903842,837094.436910833,63021.1512876985,303816.228424511
295,1965041.06461059,160879.304803967,537346.060969465,2636019.59140358,177105.494166856,703188.24268655,2899934.37690879,204642.752873295,695948.276385168,1264945.42402781,98230.444996641,354822.68917702,1599784.29710643,77037.6171253252,693455.921948671,2098245.31862964,84269.0872682107,606383.508896464,1651524.3094557,36435.299125816,559424.370613824,2596262.02128827,124666.671490259,679919.539273051
292,768635.181886274,67491.7777195376,245797.689195946,891027.292580922,66425.7524464298,294427.300288478,855334.790488635,67484.5663474196,227865.311482326,438083.093262067,38357.7145951691,132271.647489016,709623.984365382,19774.8310867981,190066.70429028,1174511.32597291,37852.1076128194,279505.146986731,556525.111559013,7959.8068984168,179535.523790128,868564.029934918,28104.67506485,161284.052534772
289,55567.9053392499,4033.4304835701,43359.7666745851,109233.421450813,5770.5682624958,47281.7800689004,83090.9699966327,4357.9181764801,42660.8646782869,31360.1241745915,2222.0251927792,41839.2816452778,74469.4980640565,11944.3442306044,45022.9995429462,182947.538053263,28772.0198281637,60819.1338258325,43080.1055873505,3792.8426954868,48009.507250047,61985.7919836989,10214.2804716444,60128.6668675125
342,755534.24967601,42828.7538751154,290329.507155235,1041787.87303057,62358.6735730585,262558.897761569,814121.568353442,44386.0775709373,217892.721271391,509137.617157859,36730.8451208866,208681.122748788,811293.287390597,97217.3797698914,391075.764421881,1447315.95675431,157723.390646571,528142.04489554,776648.855788307,49986.7628999352,361097.509853682,1554658.3251983,179418.880124339,508196.064157253
343,2676096.75298823,170873.2270914,494851.098340754,3102729.77287434,183366.22687606,765028.942111587,2093578.30216183,124133.268591052,375065.870003624,1377313.70552343,90817.3715371054,312322.530008048,2502031.70352371,246054.150971644,595254.031157951,3845411.99439453,368209.425042527,792883.068971076,2324616.945307,144582.246550905,454929.508987663,6770003.46530218,450736.042804906,725557.280010283
349,1296245.95185148,89366.2498563338,280591.285420509,1455429.80060922,89362.4849079066,346089.736263926,1996520.14240721,105971.856386703,259392.728528062,1312216.14455926,88719.7588703279,240024.262499684,1378587.90675996,161002.995876097,401740.112081707,1104018.85774335,132572.793954663,375966.632605007,1431593.23618331,109413.95442655,359474.817873343,963333.711854347,112737.920233038,282374.043136771
344,4449094.49810758,395452.831918988,658119.291782051,5324068.3586655,415279.794468715,658664.344072037,3065397.90610377,237628.45770775,398798.696580685,2038772.44376364,177889.363428546,310286.323485699,5000363.93410434,128329.72369087,350216.198160432,6509074.66005223,165028.959818501,398564.784749836,4045256.18171334,135477.953680272,372965.823742738,795664.56384217,41480.009048614,178039.055828704
341,2576172.382331,194138.017703195,288100.217945109,3915719.2234686,240556.013890238,458073.843653141,4245775.41534172,298469.52878395,460193.291703234,2308548.84035342,180015.581339767,280441.049153287,2641518.03827822,226739.199940191,352762.890449446,1899487.91745822,161121.274845051,289652.328685688,3003936.62694265,137930.714979726,347031.702694786,2418609.74054854,239509.442259351,263354.508897602
345,461023.899789989,31454.3112176739,191864.274105029,661577.307816393,40510.7243252368,258973.129674199,491902.534799881,28534.1775929276,253132.002035421,463076.898992554,34024.2933692539,147641.358106802,662648.409274824,68476.2733961706,321616.553908172,482059.751243059,55230.0643116585,275963.971361559,552610.426329226,49802.0892655958,306066.333668739,438040.328219291,46213.8285127916,225707.188917862
364,7495731.0506406,601460.893300974,576198.316373427,18028349.6544413,1128508.36819409,1095752.22963308,10287814.8263662,742513.389951229,689221.364002268,7185475.41133222,578328.18020564,622450.791018034,11485819.9110357,914940.795469655,1131717.27317924,9991553.11051798,821307.877113716,910020.570346391,10665698.2669618,469019.716655054,861779.38531608,11599067.9589508,1052913.00751688,1010581.11416301
331,774353.959493342,64509.0003608803,153816.192214968,1217128.59192581,87861.243592525,199680.507142385,1090293.5632383,85541.7563495757,175397.995487297,622319.501011908,57550.9179512228,150223.23471242,736232.63512162,57141.8983333491,175228.143777619,446034.388844213,43670.9197531362,92196.1547364494,810631.657561797,35412.4564469606,187700.660419214,542564.881799322,47712.188972165,124830.407198998
337,230638.294152444,14924.3046244712,176143.703133778,304258.955317497,18802.144947647,131165.838755581,238846.927895748,15978.9995442397,145690.527762704,121256.072939144,9506.1067976763,91359.628026952,222229.26145534,30871.8178354188,200506.406697731,441787.230962706,53014.0702963066,267145.897671868,250248.091495617,16136.4688375979,207794.871114558,444064.994142682,56238.7904537986,206663.428613963
320,94547.0579951752,7595.8553409979,122887.948653667,127719.902283169,9843.8126618103,114669.128847863,61435.3676394197,3970.3318041296,82095.8425789815,133752.455093291,10749.9594256884,71546.017461443,114347.042966519,5415.1996894189,94173.5838287295,21847.2306113083,2284.9571124119,73298.3650992908,86765.6259276969,8755.9483501149,66499.6251552419,87936.2791262103,4022.3814238975,81983.9760159212
346,335272.262516581,32076.7273216726,162717.221248713,326423.867949545,25893.9535652617,215574.615955522,281564.778814998,20183.0888065393,163265.822690586,179698.945817156,15408.1889648086,177632.154377017,404806.135647741,27615.2430387658,217294.396813922,509826.953167076,37999.0353905259,157654.731731278,274708.113610675,28245.4252322326,121715.255080664,84508.0773101284,8669.8556772206,162388.240540785
351,165294.086398438,12898.1347512093,144568.25842526,161357.611142828,12302.9143498373,123442.663651936,421008.563903429,25980.65350743,135571.959154969,175935.304948058,14114.8654867848,93423.6514451869,233252.252672167,26232.1625028952,125079.56791273,133680.381467123,15233.4829660605,99519.9998939775,185572.804643557,21726.620241523,141959.323143083,161941.390498856,23295.1645067558,98361.5782083407
336,113726.45670332,10464.4775317051,47329.901240189,131894.674253879,10712.9620556222,53543.2913242853,317940.411272268,27900.2439324541,68356.8878797267,66690.8963263698,6550.9868162459,39590.9399759497,138294.313924673,12735.2873027048,73170.8571554771,76435.5175675512,7586.4760448123,45189.6552713485,100654.416246763,6190.1284879448,42720.4589569622,107225.450842346,12195.9957472627,50376.0001524796
368,3407467.50163046,289259.719308555,384523.372557349,4158197.86566705,292518.121058792,412419.61954021,5420381.64995127,446241.973231794,396441.527488362,2875656.28434214,262264.516663558,494696.749704957,1974012.37002708,125793.029353496,379144.82749818,3627439.80380873,216878.308415032,467902.098616814,2478275.94023201,82779.5346464978,415982.380059304,3763464.26255872,244545.949960602,477732.651149715
372,706580.269941409,59229.3734148209,194296.00126971,759597.561086275,47052.6951916777,242450.963260172,958064.621184996,74680.761365796,203772.500191668,1233222.35190485,104254.103213019,208646.684380514,498394.742835303,32138.9053761424,170621.877963732,801734.774937907,50321.7362036783,245246.992778325,644659.126069072,20246.7115150534,190822.017576302,728811.635588462,51114.6778089511,256562.38521039
378,220766.118399502,15707.2199418272,116888.206639062,188024.047269222,11602.4365408761,112237.010582515,149257.634584547,9739.0185354131,125394.665645388,134330.701968007,10007.5770797016,86115.6149639575,224144.054450757,18605.6669914335,282761.933155255,210070.451096213,17899.705550933,229766.881486674,197784.963728384,7870.6802308301,262025.027785795,41476.1161547658,3961.6249257728,113002.232479349
377,194399.593384261,13214.2231004651,129890.067247961,156935.599106649,9168.3591853807,104395.788348328,93939.8544743102,7051.730079528,94923.2528005777,108787.856404772,8751.2615426667,93381.0722318233,213858.834724789,17995.2092560661,168791.152354718,220404.336978127,20374.7156635972,127484.190997073,137917.944256588,6808.4342257925,83070.1335659036,39328.055572659,4577.0516004775,70602.9396635387
370,275549.642043414,18569.8207343769,105352.477257722,303232.091939074,18838.6479291349,135578.482695243,222818.144611473,14189.0086389553,66320.3172890138,113523.712960376,7958.7837774012,70746.6401197253,316212.931428823,33794.0504403923,152266.468500754,605762.43066634,62211.5635517036,184521.283026448,290627.529447191,17833.8554976523,127996.696391678,364330.431324521,34459.490574794,113991.645451492
381,116120.1410474,9973.2158045298,83434.8692809133,79435.5766162347,6264.043620177,89821.9957027158,146493.99116214,8384.8539453091,80764.9791444686,154996.91654636,10500.627435041,61208.1649453425,141628.364019453,9108.022101444,75706.359842438,34134.3840637583,2635.9810360098,75908.4693299895,111100.313261918,4519.9907343948,94441.3767727122,117241.823582189,6765.0979107577,71888.6358013032
369,91874.4015598652,8255.8583186681,52693.5704492906,70832.419995766,5598.1307978591,59069.4992364068,89908.6003436053,6970.4682487333,36404.8879997772,54696.8751127465,5354.1803385336,38185.3575533761,72289.8826006437,3627.6594920433,41510.8488791369,127226.099529562,6808.7138430126,43360.1067370002,81926.4965971399,2410.6242021135,32008.3225742706,112394.10891561,5065.8993152834,35777.3083722854
384,512282.868909214,35873.8279804108,181079.819172193,622415.112475262,42650.9168573623,190106.651530029,332369.879218359,23659.9106064364,159842.407779916,275305.97532257,18950.4541168477,148034.938076249,555796.362281341,56935.5723280247,207733.169170847,481970.284908889,48435.7262025408,231877.877547792,444120.854184488,28433.3225557851,201930.125867643,262795.686606567,28138.2447082563,217774.697983913
383,115784.401328433,8529.7239088523,86942.2683147038,139305.087752443,9322.6495878879,85053.0917166599,74312.3524411922,4646.395180923,84770.51412563,63858.8604504873,4699.2544542507,81412.5203074624,145558.693284378,16968.4007346719,116009.409391722,125099.976430679,13231.2508787743,107316.647198925,108591.219186186,7199.2965133053,81338.9381825842,96650.180883786,10641.5364223965,82144.1428272884
367,8204.7627596547,471.5836740323,17761.2355363639,10224.6345513191,731.5548333084,20443.0504659542,7201.8666447069,633.2189123841,12606.1070341645,2711.3781464946,419.9723750381,12416.548515628,7359.3203145201,1248.6743427943,23561.4187294679,13695.1033660135,2172.7436414594,14143.9861219489,6579.0540379473,582.8972194654,13201.9186155874,13357.7792426015,1650.1294405475,19864.5658618807
380,15649.5659631241,1112.2828651263,24196.1556404096,11298.0188867779,1038.364380002,34230.0936923377,22835.8635703704,1316.0449093011,23890.542331064,24787.273801734,1600.7391996463,21114.9427519932,18414.5887746076,1928.0984349762,25501.1937504418,4762.685745232,728.9623027255,16057.1291685444,13410.9236048826,985.7657707413,21609.731116147,16351.6041940399,1397.513804459,18911.1086047715
409,3959326.17258083,315688.338206705,569344.602250069,11154039.1213161,708770.50834451,1042649.19181466,5631477.74876979,427623.411879337,616045.234540889,4212413.96009967,349193.185438849,498198.46153518,6374660.17555382,332825.465406549,782793.563882594,4999349.36738732,260977.424581832,632140.162885797,5195764.19304559,137808.545235758,487101.021750887,5330639.92888556,336238.302525303,619394.792412918
425,870942.86341235,67733.7827331438,438625.189301929,858229.931633318,67913.9634223881,468190.859942625,731474.736398041,52244.8000152344,290834.981931124,422143.391963389,34456.6757288465,294319.081532005,1020584.23885833,64477.5847177249,385583.828747381,1807919.8840741,154375.555625405,433057.125539529,853987.091205575,61923.1134402485,380719.566673678,719043.593349064,54678.5042916456,333839.698231153
385,24198.0466714814,2155.0314540759,23440.7325237826,22444.277128043,2301.8589011486,27123.0210340146,27379.8191467167,2182.9075376508,23830.0686167762,12129.0283194472,887.0485980588,22937.5148960711,23894.0994234709,2681.8007030825,26284.1382426163,18540.4590635329,1952.8244765417,20317.7560129379,21076.0164445493,1261.0294470265,25520.6686276478,12509.9054152545,1480.9303107422,21802.1200343254
389,40480.9983999339,3808.1637120776,22771.8255456469,34437.5260821631,3091.4264260326,39859.732733705,12174.4079427324,1215.7835668768,23973.6004038795,16346.2385889543,1703.6580815034,22668.1663033266,44731.1442204367,1605.9574404723,27173.6324261093,21402.3742362416,980.4416809784,22654.3199771073,24885.7656554194,792.5166262148,27554.974852103,25501.8021373519,1230.5268615534,15272.3483160713
388,17038.717142753,1530.934759542,16123.0273730828,17366.3006958696,1992.9962436523,22238.3223856537,22343.3777349331,1689.9145773024,16858.8559794584,14147.5308040004,1614.886890318,14376.4487817155,21867.5934460726,818.3912428371,30077.2168978791,5464.6193612609,266.1266963967,18998.3111081909,9952.5431765207,474.9561012588,18186.9619629913,9724.7689773634,604.0319411832,14492.3990507724
405,2769616.44802409,243196.996602852,206169.980521742,3057145.91876881,234377.342979254,317241.488087384,2612877.39728436,220604.960785273,282513.999157604,2063931.46224492,198850.366248381,220499.873839633,2271560.14731538,97038.7809005721,207461.860370368,3022819.29603829,125423.208558676,222381.429803097,2418914.52231738,55679.6933887509,236644.244256209,4484461.08396544,216591.103670106,312345.858406051
447,35435601.9555061,2824434.38949994,2242930.04772219,92136886.0774654,5724788.63039686,4355896.67630156,63748106.4576441,4622997.17181027,3179870.3745908,49213058.7393141,4162052.19418448,2760754.39896574,49801846.7345293,2832974.88818329,3056039.33260828,43342151.1552074,2484606.78056192,2631281.80877362,56614497.0197811,1642131.22617838,2297038.36996203,55493631.3303202,3622346.0066162,2965550.88580298
403,709586.383544612,58800.4691451209,178358.314150987,677751.691203019,49850.9712872415,122334.959323791,693276.473144353,55585.7702229231,157008.175783029,428862.599842964,41023.6149997204,153876.777878653,611357.283127495,24895.8982346691,194063.223647612,834344.40737078,34619.4813593355,159545.23016048,607649.831977942,12493.0344312132,102515.7421175,815263.268794235,37267.0894563398,175461.302278953
398,160271.691834449,15314.0688631465,48414.6844071568,159020.927708596,16489.6882069197,80103.6082101557,272010.98183234,23455.8376746669,80220.1966230254,132016.193886063,13041.7721544083,55562.6838852319,89028.4396567205,6357.4564711889,75172.3187761402,124441.31940629,8910.7514424025,46178.8149837218,151730.817906619,5787.9956869013,69577.8023958322,194752.098564312,14330.9822160801,56033.4000916152
402,180995.113455658,14289.6830390433,48510.8346150614,232523.648616637,14242.111625618,58099.1867584984,230371.283456773,16992.7379571882,59868.9406323339,122863.782428662,9779.8319156571,54696.8570210919,151214.011380288,9142.2522645691,57311.2417539381,186243.0653984,10997.3979171615,52160.4664231485,226938.943962445,6517.8440844668,55477.5029195494,165936.156619663,10946.8135577541,51220.4792698244
428,1509558.93271271,135193.043873483,231276.392733373,1585468.51881185,116807.994356571,319578.85031953,1879137.10032383,154975.634413814,434846.733144377,1316825.82575935,127415.622959153,199488.02718379,1170370.83373691,69384.2153542945,287170.6437102,1294440.5309373,74390.6463106381,264443.672803977,1358715.51797244,47220.8524103034,202750.867907007,2192544.68284789,150918.589535358,356553.569179045
408,410297.493507537,35090.3542901214,162474.089267408,660311.040174204,48067.5303262786,237323.022846707,534342.993678238,44943.8449349108,122761.857143744,384799.233211597,36565.7101618332,110748.268918261,400544.329214029,21590.3890274345,200756.603199043,326144.1530996,18688.7631335454,151658.178177261,462387.449310996,12087.7826489787,100442.521134463,389240.509172181,24361.186543391,162628.696145692
400,103932.238738968,10895.576921154,51863.5386873271,93300.6705342638,7332.6393273779,44880.4754628842,188235.346591272,14818.8832045829,45313.8277628888,71473.1486876532,7052.0466949796,47313.0554028388,176758.252305406,5538.7484499121,46786.1624693754,86614.2738227581,4678.8363200564,34474.5558402412,153817.893411848,12087.9840087687,38608.3619672422,16777.275460939,1618.3515919257,27681.3227418677
404,83983.8597283365,7876.8535569051,86689.2392018169,65085.398185524,5037.2047302393,83188.3998916468,156585.74953347,10639.6974310008,69486.902025111,68387.1787440504,6201.0090647957,50447.3594962414,71958.8361620662,4646.018818799,64958.1395199229,111627.371558148,7063.5159139278,50267.2626059928,87825.7137180818,3355.5156817398,72043.9598026163,96735.8075279786,5394.4215617329,48572.932642502
401,136873.81357763,10099.0614590129,74339.4515153428,118220.444526402,7727.6339611128,84871.8127457327,131360.602895114,10078.1459326078,48527.8941527141,66481.4712243655,5987.3291428779,65961.783911866,132850.9132937,5830.5547596653,46164.4383184695,137019.375354552,5396.4795388856,63638.2841420173,125624.009649982,5558.4502992746,34408.7575705144,54074.0841600783,3384.8107604229,45364.4187582398
399,65747.1421290714,6970.5700695431,42369.8817596437,71643.4539691195,6296.3868036401,66138.1904089627,111681.778097989,8070.4651630244,61263.6077383586,63207.8150962669,6585.3462054157,52864.4684708187,77010.698059574,5472.080989509,63194.361524089,59369.3942350622,4660.1451347845,54424.8976198497,51485.5836834371,4456.6193996418,51464.9593929514,263101.281544858,15817.7485147106,62072.429757653
414,50288.9027063361,3351.4936316934,62280.9739804363,54561.7707032016,4063.0000569996,54548.7606441299,107830.579668167,6590.9086532004,55593.1972977449,58709.8670187926,4502.6727679419,64746.6909243124,67563.0120982188,8434.5285999287,86920.3282236801,61555.8880632227,7533.6716052387,70455.6548028606,61838.220497296,6041.9955085597,65595.3281399677,59792.1349812425,7094.8116213405,88922.8730146961
424,449852.247164025,38472.3996364687,127794.508250889,543655.15423255,39117.6391788277,118502.897291999,413505.261536351,35635.2944207616,141454.148055148,253764.549507989,24762.6273447853,144675.031316803,394398.597160364,20822.1841045028,147234.711870775,566480.258698543,29113.9058637978,185114.531880854,480514.525363582,14057.579208569,135248.610024967,747325.891847761,43004.4327014999,140191.43552622
410,44423.4754718914,3283.2870541704,36290.4223633534,69453.4116636179,4888.2437960923,41020.2737031567,49855.2200067545,3039.1564001854,42019.7472837748,77097.7920829686,7210.0723122818,30498.3110015561,23839.4491237299,3174.1455540692,35398.1360823574,65270.2770215133,6954.3342024067,39175.4051068675,31718.1642807683,2643.8812178714,34053.2358354565,64834.2099733462,7487.2330269051,35805.9398112106
451,1359529.40833035,99168.4531287488,314672.452895126,1519133.49802045,107627.712822865,334508.048792327,1248533.93355083,90850.4222739106,242174.657626295,997244.184902438,78558.2158968399,246444.861633921,1402917.0112962,54244.2720670409,185575.550778456,1277082.61512573,52134.1803554503,172130.858428894,1552765.85280061,50696.9164566163,160806.025161185,1136644.94081472,45989.5604374283,172731.691059214
427,169428.763299439,11451.0536312413,93028.0033235652,214118.604780395,13808.1937113536,46281.3308665857,388617.270492013,27302.3147901948,86331.4365223071,155585.785359564,13458.1737460622,55241.4790694152,93006.8071554267,8069.4427870961,81147.6142267237,174997.786408023,13873.613430263,70774.522047583,153557.754375132,7629.2702856939,51915.5583406048,202709.879733878,19725.7120808869,60235.6523183779
446,1843837.85567141,153896.97439597,344108.863868074,2706118.45279397,197845.844073962,625160.970179229,1505015.89988016,109662.005822019,365841.240885392,1415048.15354417,116954.122190139,345870.59222244,2254474.16561872,139426.280500947,483993.407538694,2258928.97301304,143823.901016378,515320.836546405,2116498.30858206,91347.7905952959,432362.640070594,1626198.45356119,109786.044919682,419520.838328239
421,400171.229803102,31725.2580921101,48888.5169170671,283524.642269119,19645.9578872817,61185.4533166291,227362.682543242,15589.8656725396,68150.3221891971,173184.411758881,12584.5868462908,46996.8338459749,403542.104547445,26306.324328811,64233.4846821634,565866.977222748,38770.3814144231,54832.0890035402,230156.461595729,9255.4329982882,72126.7396785236,461263.006112065,32066.1437551698,67846.1965859711
445,776606.938026006,56546.4537771772,303622.472876921,927499.066258512,59104.0452698999,385638.731654608,633029.055551356,40111.480203616,243415.308545164,571014.819564701,43715.5439512323,231058.006236029,669692.876873921,69473.940769222,438613.058585354,824472.795765165,78369.7222241956,364596.951613127,800771.327413175,63367.3791321657,355010.643197203,526557.64578219,55045.4129135111,296495.789130205
470,4674308.49570894,443253.920051041,684894.962684014,5710718.01030119,502434.664447872,873362.714050563,6743919.67804829,536970.127596529,892488.993007781,3967845.33066558,383422.061472588,563178.703901601,6902436.22963523,492767.999924224,843457.155908773,5065721.11720098,386018.049702093,786254.364656755,4554924.81912153,207387.945377743,689948.23158595,4574174.72765773,367476.134435663,544171.169639592
443,129354.770872919,10867.4864154799,144857.56743582,687670.778245471,47896.5508574014,213558.102574264,181433.089393717,18542.2528374563,98920.7300838758,140973.980954398,13868.3172812669,106134.433275443,349414.545602237,24031.7235546189,200452.161026834,328269.111976615,20703.2361171813,168907.033400536,506886.806898505,20504.957611409,127563.61460491,484463.527279711,37432.794220756,178209.236960086
465,1996490.63928624,150197.47083444,263395.269166844,1950062.47952897,144333.492468444,281465.474373921,2028148.46012651,131719.836165159,285296.547185998,1652820.45152843,127000.874273392,209840.020498605,1973282.21958987,213928.41915464,283474.586246232,2500709.41781143,288023.741925273,292540.039355852,1790465.26825019,125616.878607567,257559.428643025,1832886.21932778,216473.859277884,291386.207942496
467,2015815.78734695,163345.903185904,787102.655080819,2129849.00810014,153065.005337677,719226.194989582,2639683.94848453,203400.528144191,865764.437456687,1582626.5810776,135810.170371282,703189.717469641,1826329.10279635,116035.056407506,641876.946299627,3072288.50837261,195806.561063478,843737.85855837,1639021.43873384,53137.9952326512,502147.737969603,2255049.59755428,157559.758272085,620450.655535669
469,954393.955847352,82552.7359991995,275861.569779781,1320972.94456721,103351.304661034,440193.163482614,1219874.36937021,91815.9862651247,276437.577062227,812801.394031708,74485.0511054246,255807.901113138,1369449.60136149,91140.7044381379,319064.342479936,1139190.92773877,76035.2733760479,367231.061479343,1196907.90409134,52533.6574332118,273191.648326343,1129373.38263388,82628.7499486728,306985.596480255
459,789085.331821581,61358.5244312812,196536.320330047,740979.809084658,58768.9738707841,183392.239357042,1001988.1467251,64725.136136466,177980.915447694,1013288.47375203,84614.5615502079,201365.118981153,812225.227579894,57076.188356445,235832.503474491,620285.156974288,52321.2889344503,149885.072040087,740077.907058767,36130.0377304247,215884.004947318,693530.15018032,49057.0896614495,224405.883531243
473,6926410.76365653,579954.660767736,1430390.1233118,7896150.63988622,566637.165544277,2089541.69353232,6927722.68162156,548466.884148993,2240530.87592644,5026150.60406752,432132.726865981,1664666.68578581,5194203.91098144,270548.419362353,1498979.58982858,7203688.35473866,368593.282603175,1840533.21279076,6323847.02879184,172717.361474204,1427845.25935028,10274703.1739357,555538.826066732,2185260.54913345
455,144543.213742569,10954.9412938744,49102.6776762821,151492.460164246,10768.0233407535,47303.9921167369,156984.165397637,10638.7711480249,60631.5985680331,146794.647942507,9842.6625965792,40732.5797619774,180502.956972007,10152.7979559872,45989.6387647141,94857.799250104,5662.0428330108,44403.9650167709,110635.358185465,3461.0592959133,34231.2774727683,188118.357507803,11824.9513331448,52531.3863378557
487,8042335.63245899,679589.358113332,421540.542615356,8578201.06844052,712687.744566281,492965.241850675,6462944.25808106,530584.710870197,399501.985416991,7463554.03552596,707169.851570125,396126.703831723,7264077.57395672,346639.350349339,364747.765020145,7685168.86292554,371474.828772119,382701.906192385,6913336.91447777,179618.471124332,253739.790240059,7748999.53361083,395309.011107938,333231.671040083
477,1619834.36777062,130098.596149931,3269421.08286561,1445401.66434097,99748.2534635136,2739566.19480414,1492186.79926538,118597.783366537,2806120.29106551,1092459.68563992,97649.4097964197,2198981.38641114,1391944.49013777,85221.6325387046,1494906.88931966,1794156.52972797,105803.916849931,1739145.47010336,1382608.24617955,42370.2667135528,987798.394954788,1726559.64990493,120711.423602033,1373618.83833607
462,510592.757209802,39467.3448803459,340795.176119124,694212.864018367,49688.9792452992,309301.810392538,769155.346147666,57524.2792710583,339259.94935535,402179.778645729,32791.9825828977,243439.332504954,329516.658350648,25020.7050048881,279784.626179609,584373.731432846,38251.681924445,377236.434963829,388105.855322833,11233.3115177103,272595.192803393,679341.24229111,51508.1951212275,354009.320426549
479,3813329.010786,333309.723291655,9194147.476397,3373017.67453267,252068.191976212,8479785.43805125,3816042.40194824,312284.120232303,8032258.08883604,4329515.92829429,400416.152577813,10389121.6951572,2658667.95201099,137111.805994487,2920241.5270493,3969138.37471266,197147.845169803,3889254.53678962,3152669.85215534,81998.2584509223,2184109.26542883,7036809.14921662,388708.314059168,5020642.23894263
475,19889566.67667,1740241.97220974,2037233.77690882,19106335.6298407,1474183.85237288,2127465.56244082,15865183.8328535,1303181.07086281,1665739.39402402,11667754.9035605,1098784.74341864,1327703.36807999,15391429.2362425,479843.137454937,1678882.89962782,19848265.6651591,606571.86230659,1902555.80879436,18367993.118547,346551.345456949,1484387.14872333,21484845.6973017,704841.075465942,1734320.04627784
483,1559439.34094789,130448.449192429,216849.323828059,1412948.18074417,115640.149740618,429884.643345966,1569470.34517278,126434.291108638,249322.412063834,1303038.9122014,114339.459958927,239294.662030151,1225935.17239073,62931.6916360285,198600.480937504,1363764.54870195,78546.3470085121,282488.715441488,1775600.902088,65509.6040523593,245586.835529154,1605282.35639611,80194.0507248531,231538.168516826
478,2711354.87700513,203918.759859172,1182202.03702621,2607715.58225403,162127.447806517,1000337.69072681,2264822.2546537,162614.88118301,939728.907820532,1696224.82689397,133165.5189429,881682.930130147,2360368.12773544,177771.664300351,2145705.88437518,3377427.22296129,248056.380916809,2766208.70653265,2812928.88178293,115440.575761212,1806630.16944871,4973523.17155453,394767.483872072,3498468.92400214
468,309123.390413961,28669.6039033869,87007.2522973606,336412.865071507,26793.4333595728,78719.4747264906,324894.632058449,25593.8606528462,77551.5648688534,201129.528189704,18243.5971049311,52549.9281331788,274218.338076165,14444.1595270553,83302.2084776565,337291.196010726,19285.12868723,71377.0387843194,324265.837380162,14809.0735274582,79047.032923382,237520.354160554,16761.9476221444,73961.7388510257
460,476057.353621547,41147.8345015952,85537.5326370298,472720.05671657,43394.0899270397,87582.8818673344,447060.415326829,32969.1634350345,89664.4902493504,433578.774806265,34972.6123426999,85446.4263894578,703142.970728185,37650.8950238784,100865.409058584,458667.242223623,35462.4277859521,63386.7993153354,337581.888508395,13121.3130668294,75573.2298904554,471795.867039772,26485.8925098854,103001.953714126
472,764522.540540594,71855.6373602976,252954.009108218,841400.32432759,64101.4917796571,214965.027830028,902752.187004918,72864.7746740989,193839.492384253,478482.448905434,39773.4966315471,159037.519820471,621942.803784885,25805.6298454496,212936.391788197,711636.789285258,29975.1021745647,202016.936315608,823103.60369954,31184.436616717,208575.199955202,589714.425811181,28551.4964441711,161597.360218925
471,179095.46929185,15391.8739554519,45459.909936584,176700.459088553,12119.6553099348,55478.5151902285,279411.229269312,20864.9270275097,55851.3093483042,110703.327615731,9737.45038318,40851.3465301562,162113.47446623,9369.7204890502,71690.2268121521,184749.626379063,11766.4688175816,76763.0242137021,185788.077724697,5005.9711910318,50298.3423080141,210350.915829752,15391.3402868127,69817.3622896799
486,181474.579243196,17404.8800721325,167479.746660409,267058.421442078,22512.9762314276,183952.999130566,418451.359506729,41800.4932255216,140105.601864253,154943.375518326,15936.7277491229,105589.481409642,213222.889724953,12233.4554904455,146036.059253524,205379.847638789,15353.594057638,170138.453714564,218181.276649808,9107.5964937189,138087.942306047,138334.310247057,9700.7907936958,131079.491356062
